2023-10-04 14:21:30,094 INFO  Logger.cs: 70 - 
2023-10-04 14:26:29,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1^robot_arm_description_v2-1
2023-10-04 14:26:29,438 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1^robot_arm_description_v2-1
2023-10-04 14:26:29,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1^robot_arm_description_v2-1
2023-10-04 14:26:29,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AX-12A-5
2023-10-04 14:26:29,440 INFO  ExportHelperExtension.cs: 1136 - Found 23 in AX-12A-5
2023-10-04 14:26:29,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AX-12A-5
2023-10-04 14:26:29,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem7^robot_arm_description_v2-1
2023-10-04 14:26:29,441 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem7^robot_arm_description_v2-1
2023-10-04 14:26:29,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem7^robot_arm_description_v2-1
2023-10-04 14:26:29,442 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4^robot_arm_description_v2-1
2023-10-04 14:26:29,442 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem4^robot_arm_description_v2-1
2023-10-04 14:26:29,442 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4^robot_arm_description_v2-1
2023-10-04 14:26:29,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem6^robot_arm_description_v2-1
2023-10-04 14:26:29,443 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem6^robot_arm_description_v2-1
2023-10-04 14:26:29,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem6^robot_arm_description_v2-1
2023-10-04 14:26:29,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem5^robot_arm_description_v2-1
2023-10-04 14:26:29,445 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem5^robot_arm_description_v2-1
2023-10-04 14:26:29,446 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem5^robot_arm_description_v2-1
2023-10-04 14:26:30,169 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-04 14:26:30,172 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-04 14:26:30,176 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-04 14:26:32,146 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-10-04 14:26:32,222 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:27:41,822 INFO  SwAddin.cs: 294 - Assembly export called for file robot_arm_description_v2
2023-10-04 14:27:41,823 INFO  SwAddin.cs: 299 - Save is required
2023-10-04 14:27:41,823 INFO  SwAddin.cs: 313 - Saving assembly
2023-10-04 14:27:42,536 INFO  SwAddin.cs: 316 - Opening property manager
2023-10-04 14:27:42,537 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_arm_description_v2
2023-10-04 14:27:42,537 INFO  ExportHelperExtension.cs: 1136 - Found 62 in robot_arm_description_v2
2023-10-04 14:27:42,538 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_arm_description_v2
2023-10-04 14:27:42,538 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 14:27:42,538 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-10-04 14:27:42,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1^robot_arm_description_v2-1
2023-10-04 14:27:42,539 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1^robot_arm_description_v2-1
2023-10-04 14:27:42,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1^robot_arm_description_v2-1
2023-10-04 14:27:42,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AX-12A-5
2023-10-04 14:27:42,540 INFO  ExportHelperExtension.cs: 1136 - Found 23 in AX-12A-5
2023-10-04 14:27:42,541 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AX-12A-5
2023-10-04 14:27:42,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem7^robot_arm_description_v2-1
2023-10-04 14:27:42,541 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem7^robot_arm_description_v2-1
2023-10-04 14:27:42,541 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem7^robot_arm_description_v2-1
2023-10-04 14:27:42,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4^robot_arm_description_v2-1
2023-10-04 14:27:42,543 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem4^robot_arm_description_v2-1
2023-10-04 14:27:42,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem4^robot_arm_description_v2-1
2023-10-04 14:27:42,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem6^robot_arm_description_v2-1
2023-10-04 14:27:42,544 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem6^robot_arm_description_v2-1
2023-10-04 14:27:42,544 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem6^robot_arm_description_v2-1
2023-10-04 14:27:42,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem5^robot_arm_description_v2-1
2023-10-04 14:27:42,545 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem5^robot_arm_description_v2-1
2023-10-04 14:27:42,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem5^robot_arm_description_v2-1
2023-10-04 14:27:42,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_arm_description_v2
2023-10-04 14:27:42,546 INFO  ExportHelperExtension.cs: 1136 - Found 62 in robot_arm_description_v2
2023-10-04 14:27:42,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_arm_description_v2
2023-10-04 14:27:42,548 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 14:27:42,548 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-10-04 14:27:42,548 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1^robot_arm_description_v2-1
2023-10-04 14:27:42,549 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1^robot_arm_description_v2-1
2023-10-04 14:27:42,549 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1^robot_arm_description_v2-1
2023-10-04 14:27:42,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AX-12A-5
2023-10-04 14:27:42,550 INFO  ExportHelperExtension.cs: 1136 - Found 23 in AX-12A-5
2023-10-04 14:27:42,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AX-12A-5
2023-10-04 14:27:42,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem7^robot_arm_description_v2-1
2023-10-04 14:27:42,551 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem7^robot_arm_description_v2-1
2023-10-04 14:27:42,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem7^robot_arm_description_v2-1
2023-10-04 14:27:42,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4^robot_arm_description_v2-1
2023-10-04 14:27:42,552 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem4^robot_arm_description_v2-1
2023-10-04 14:27:42,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4^robot_arm_description_v2-1
2023-10-04 14:27:42,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem6^robot_arm_description_v2-1
2023-10-04 14:27:42,554 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem6^robot_arm_description_v2-1
2023-10-04 14:27:42,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem6^robot_arm_description_v2-1
2023-10-04 14:27:42,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem5^robot_arm_description_v2-1
2023-10-04 14:27:42,555 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem5^robot_arm_description_v2-1
2023-10-04 14:27:42,556 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem5^robot_arm_description_v2-1
2023-10-04 14:27:43,207 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-04 14:27:43,207 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-04 14:27:43,210 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-04 14:27:44,987 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-10-04 14:27:45,055 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:28:10,206 INFO  SwAddin.cs: 294 - Assembly export called for file robot_arm_description_v2
2023-10-04 14:28:10,206 INFO  SwAddin.cs: 299 - Save is required
2023-10-04 14:28:10,206 INFO  SwAddin.cs: 313 - Saving assembly
2023-10-04 14:28:10,915 INFO  SwAddin.cs: 316 - Opening property manager
2023-10-04 14:28:10,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_arm_description_v2
2023-10-04 14:28:10,916 INFO  ExportHelperExtension.cs: 1136 - Found 63 in robot_arm_description_v2
2023-10-04 14:28:10,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_arm_description_v2
2023-10-04 14:28:10,917 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 14:28:10,917 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-10-04 14:28:10,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1^robot_arm_description_v2-1
2023-10-04 14:28:10,918 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1^robot_arm_description_v2-1
2023-10-04 14:28:10,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1^robot_arm_description_v2-1
2023-10-04 14:28:10,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AX-12A-5
2023-10-04 14:28:10,919 INFO  ExportHelperExtension.cs: 1136 - Found 23 in AX-12A-5
2023-10-04 14:28:10,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AX-12A-5
2023-10-04 14:28:10,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem7^robot_arm_description_v2-1
2023-10-04 14:28:10,920 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem7^robot_arm_description_v2-1
2023-10-04 14:28:10,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem7^robot_arm_description_v2-1
2023-10-04 14:28:10,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4^robot_arm_description_v2-1
2023-10-04 14:28:10,920 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem4^robot_arm_description_v2-1
2023-10-04 14:28:10,921 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem4^robot_arm_description_v2-1
2023-10-04 14:28:10,921 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem6^robot_arm_description_v2-1
2023-10-04 14:28:10,922 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem6^robot_arm_description_v2-1
2023-10-04 14:28:10,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem6^robot_arm_description_v2-1
2023-10-04 14:28:10,923 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem5^robot_arm_description_v2-1
2023-10-04 14:28:10,923 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem5^robot_arm_description_v2-1
2023-10-04 14:28:10,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem5^robot_arm_description_v2-1
2023-10-04 14:28:10,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_arm_description_v2
2023-10-04 14:28:10,924 INFO  ExportHelperExtension.cs: 1136 - Found 63 in robot_arm_description_v2
2023-10-04 14:28:10,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_arm_description_v2
2023-10-04 14:28:10,925 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-04 14:28:10,925 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-10-04 14:28:10,926 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1^robot_arm_description_v2-1
2023-10-04 14:28:10,926 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem1^robot_arm_description_v2-1
2023-10-04 14:28:10,926 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1^robot_arm_description_v2-1
2023-10-04 14:28:10,927 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AX-12A-5
2023-10-04 14:28:10,927 INFO  ExportHelperExtension.cs: 1136 - Found 23 in AX-12A-5
2023-10-04 14:28:10,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AX-12A-5
2023-10-04 14:28:10,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem7^robot_arm_description_v2-1
2023-10-04 14:28:10,928 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem7^robot_arm_description_v2-1
2023-10-04 14:28:10,929 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem7^robot_arm_description_v2-1
2023-10-04 14:28:10,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4^robot_arm_description_v2-1
2023-10-04 14:28:10,929 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Assem4^robot_arm_description_v2-1
2023-10-04 14:28:10,930 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4^robot_arm_description_v2-1
2023-10-04 14:28:10,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem6^robot_arm_description_v2-1
2023-10-04 14:28:10,931 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem6^robot_arm_description_v2-1
2023-10-04 14:28:10,931 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem6^robot_arm_description_v2-1
2023-10-04 14:28:10,931 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem5^robot_arm_description_v2-1
2023-10-04 14:28:10,932 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Assem5^robot_arm_description_v2-1
2023-10-04 14:28:10,932 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem5^robot_arm_description_v2-1
2023-10-04 14:28:11,552 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-04 14:28:11,552 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-04 14:28:11,555 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-04 14:28:26,735 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:28:52,892 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:29:29,453 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:29:47,186 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:30:10,506 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-04 14:30:34,335 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-10-04 14:30:37,269 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2023-10-04 14:30:37,275 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-10-04 14:30:37,276 INFO  ExportHelperExtension.cs: 1402 - Fixing 233
2023-10-04 14:30:37,540 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 14:30:37,542 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 14:30:37,543 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 14:30:37,543 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 14:30:37,566 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 233
2023-10-04 14:30:40,329 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2023-10-04 14:30:40,569 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2023-10-04 14:30:40,570 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2023-10-04 14:30:40,570 INFO  ExportHelperExtension.cs: 1402 - Fixing 260
2023-10-04 14:30:40,576 INFO  ExportHelperExtension.cs: 1402 - Fixing 233
2023-10-04 14:30:40,939 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 14:30:40,939 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 14:30:40,939 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 14:30:40,940 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 14:30:40,940 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 260
2023-10-04 14:30:40,940 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 233
2023-10-04 14:30:43,734 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2023-10-04 14:30:43,811 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2023-10-04 14:30:43,812 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2023-10-04 14:30:43,812 INFO  ExportHelperExtension.cs: 1402 - Fixing 268
2023-10-04 14:30:43,812 INFO  ExportHelperExtension.cs: 1402 - Fixing 260
2023-10-04 14:30:43,813 INFO  ExportHelperExtension.cs: 1402 - Fixing 233
2023-10-04 14:30:44,115 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 14:30:44,115 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 14:30:44,115 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 14:30:44,116 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 14:30:44,116 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 268
2023-10-04 14:30:44,116 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 260
2023-10-04 14:30:44,116 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 233
2023-10-04 14:30:46,908 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2023-10-04 14:30:47,187 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2023-10-04 14:30:47,188 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link3
2023-10-04 14:30:47,188 INFO  ExportHelperExtension.cs: 1402 - Fixing 277
2023-10-04 14:30:47,189 INFO  ExportHelperExtension.cs: 1402 - Fixing 268
2023-10-04 14:30:47,189 INFO  ExportHelperExtension.cs: 1402 - Fixing 260
2023-10-04 14:30:47,189 INFO  ExportHelperExtension.cs: 1402 - Fixing 233
2023-10-04 14:30:47,505 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 14:30:47,505 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 14:30:47,506 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 14:30:47,506 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 14:30:47,506 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 277
2023-10-04 14:30:47,507 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 268
2023-10-04 14:30:47,507 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 260
2023-10-04 14:30:47,507 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 233
2023-10-04 14:30:50,343 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link3 to child link4 failed
2023-10-04 14:30:50,581 INFO  ExportHelperExtension.cs: 347 - Creating joint link5
2023-10-04 14:30:50,582 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link4
2023-10-04 14:30:50,582 INFO  ExportHelperExtension.cs: 1402 - Fixing 286
2023-10-04 14:30:50,582 INFO  ExportHelperExtension.cs: 1402 - Fixing 277
2023-10-04 14:30:50,584 INFO  ExportHelperExtension.cs: 1402 - Fixing 268
2023-10-04 14:30:50,584 INFO  ExportHelperExtension.cs: 1402 - Fixing 260
2023-10-04 14:30:50,584 INFO  ExportHelperExtension.cs: 1402 - Fixing 233
2023-10-04 14:30:50,905 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-10-04 14:30:50,906 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-10-04 14:30:50,906 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-10-04 14:30:50,906 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-10-04 14:30:50,907 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 286
2023-10-04 14:30:50,907 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 277
2023-10-04 14:30:50,907 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 268
2023-10-04 14:30:50,907 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 260
2023-10-04 14:30:50,908 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 233
2023-10-04 14:30:53,801 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link4 to child link5 failed
2023-10-04 14:30:54,174 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_arm_description_v2
